clip_id,track_number,title,artist,album,segmentStart,segmentEnd
781,1,breathoflove,suzanneteng,enchantedwind,117,146
783,1,breathoflove,suzanneteng,enchantedwind,175,204
785,1,breathoflove,suzanneteng,enchantedwind,233,262
790,1,breathoflove,suzanneteng,enchantedwind,378,407
791,1,breathoflove,suzanneteng,enchantedwind,407,436
792,1,breathoflove,suzanneteng,enchantedwind,436,465
793,1,breathoflove,suzanneteng,enchantedwind,465,494
796,1,brilliantdaychronicmix,fourstones,chronicdreams,59,88
798,1,brilliantdaychronicmix,fourstones,chronicdreams,117,146
800,1,brilliantdaychronicmix,fourstones,chronicdreams,175,204
802,1,brilliantdaychronicmix,fourstones,chronicdreams,233,262
803,1,brilliantday,lisadebenedictis,fruitless,0,29
804,1,brilliantday,lisadebenedictis,fruitless,30,59
805,1,brilliantday,lisadebenedictis,fruitless,59,88
806,1,brilliantday,lisadebenedictis,fruitless,88,117
807,1,brilliantday,lisadebenedictis,fruitless,117,146
808,1,brilliantday,lisadebenedictis,fruitless,146,175
810,1,brilliantday,lisadebenedictis,fruitless,204,233
813,1,buymypullovers,wickedboy,chemistry,30,59
814,1,buymypullovers,wickedboy,chemistry,59,88
817,1,buymypullovers,wickedboy,chemistry,146,175
819,1,buymypullovers,wickedboy,chemistry,204,233
822,1,bwv1041iallegro,larastjohn,bachviolinconcertos,30,59
825,1,bwv1041iallegro,larastjohn,bachviolinconcertos,117,146
826,1,bwv1041iallegro,larastjohn,bachviolinconcertos,146,175
830,1,bymourning,utopiabanished,nightoftheblackwyvern,59,88
831,1,bymourning,utopiabanished,nightoftheblackwyvern,88,117
833,1,bymourning,utopiabanished,nightoftheblackwyvern,146,175
834,1,bymourning,utopiabanished,nightoftheblackwyvern,175,204
836,1,bytheway,tilopa,bytheway,0,29
837,1,bytheway,tilopa,bytheway,30,59
838,1,bytheway,tilopa,bytheway,59,88
840,1,bytheway,tilopa,bytheway,117,146
841,1,bytheway,tilopa,bytheway,146,175
843,1,bytheway,tilopa,bytheway,204,233
852,1,callmesnakedrkuch,djcary,powersynths,0,29
853,1,callmesnakedrkuch,djcary,powersynths,30,59
857,1,callmesnakedrkuch,djcary,powersynths,146,175
860,1,callmesnakedrkuch,djcary,powersynths,233,262
862,1,calling,thekokoon,erase,0,29
863,1,calling,thekokoon,erase,30,59
866,1,calling,thekokoon,erase,117,146
867,1,calling,thekokoon,erase,146,175
869,1,calling,thekokoon,erase,204,233
872,1,calmammonite,djcary,downtempochill2,0,29
873,1,calmammonite,djcary,downtempochill2,30,59
874,1,calmammonite,djcary,downtempochill2,59,88
879,1,calmammonite,djcary,downtempochill2,204,233
882,1,canibeastar,burnsheethornside,theartofnotblendingin,0,29
883,1,canibeastar,burnsheethornside,theartofnotblendingin,30,59
884,1,canibeastar,burnsheethornside,theartofnotblendingin,59,88
887,1,canibeastar,burnsheethornside,theartofnotblendingin,146,175
890,1,canibeastar,burnsheethornside,theartofnotblendingin,233,262
892,1,cantexplain,thebots,truth,30,59
901,1,canariosdemurcia,jamesedwards,canarios,88,117
902,1,carolansconcertocarolanfivetunesbytheirishharper,dacamera,acelticcelebration,0,29
904,1,carolansconcertocarolanfivetunesbytheirishharper,dacamera,acelticcelebration,59,88
905,1,cellosphere,clairefitch,ambiencellistpartii,0,29
907,1,cellosphere,clairefitch,ambiencellistpartii,59,88
908,1,cellosphere,clairefitch,ambiencellistpartii,88,117
909,1,cellosphere,clairefitch,ambiencellistpartii,117,146
911,1,cellosphere,clairefitch,ambiencellistpartii,175,204
913,1,cellosphere,clairefitch,ambiencellistpartii,233,262
914,1,chansonssansparoles1989op2pastorale,gerardsatamian,dryfigtrees,0,29
915,1,chansonssansparoles1989op2pastorale,gerardsatamian,dryfigtrees,30,59
917,1,chansonssansparoles1989op2pastorale,gerardsatamian,dryfigtrees,88,117
918,1,chansonssansparoles1989op2pastorale,gerardsatamian,dryfigtrees,117,146
919,1,chansonssansparoles1989op2pastorale,gerardsatamian,dryfigtrees,146,175
920,1,chansonssansparoles1989op2pastorale,gerardsatamian,dryfigtrees,175,204
921,1,charminggun,artemis,undone,0,29
922,1,charminggun,artemis,undone,30,59
923,1,charminggun,artemis,undone,59,88
924,1,charminggun,artemis,undone,88,117
925,1,charminggun,artemis,undone,117,146
927,1,charminggun,artemis,undone,175,204
928,1,charminggun,artemis,undone,204,233
931,1,classdismembered,skitzo,babblesick,59,88
933,1,classdismembered,skitzo,babblesick,117,146
934,1,classdismembered,skitzo,babblesick,146,175
935,1,classdismembered,skitzo,babblesick,175,204
936,1,clickhere,mijo,fatamorgana,0,29
940,1,clickhere,mijo,fatamorgana,117,146
941,1,clickhere,mijo,fatamorgana,146,175
942,1,clickhere,mijo,fatamorgana,175,204
943,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,0,29
945,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,59,88
946,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,88,117
947,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,117,146
949,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,175,204
950,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,204,233
951,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,233,262
955,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,349,378
956,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,378,407
958,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,436,465
959,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,465,494
961,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,523,552
964,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,610,639
965,1,coleridgetaylorviolinconcertoingminorop80allegromaestosovivace,johannesburgphilharmonic,coleridgetaylordvorakviolinconcertos,639,668
967,1,comeagainsweetlovedothnowinvitejohndowland,edwardmartinandwilliambastian,virtuesandvices,0,29
968,1,comeagainsweetlovedothnowinvitejohndowland,edwardmartinandwilliambastian,virtuesandvices,30,59
969,1,comeagainsweetlovedothnowinvitejohndowland,edwardmartinandwilliambastian,virtuesandvices,59,88
970,1,comeagainsweetlovedothnowinvitejohndowland,edwardmartinandwilliambastian,virtuesandvices,88,117
974,1,comeliuewithmeandbemyloue,pantagruel,elizium,59,88
975,1,comeliuewithmeandbemyloue,pantagruel,elizium,88,117
977,1,comeliuewithmeandbemyloue,pantagruel,elizium,146,175
980,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,30,59
981,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,59,88
982,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,88,117
984,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,146,175
985,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,175,204
987,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,233,262
988,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,262,291
989,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,291,320
990,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,320,349
991,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,349,378
994,1,concertofor2violinsandorchestrak190allegrospiritoso,shlomomintz,cd3mozarttheviolinconcertos,436,465
999,1,concertofor2violins2cellosstringscontinuoingrv575allegro,serenissima,vivaldiinarcardia,59,88
1003,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,0,29
1004,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,30,59
1008,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,146,175
1010,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,204,233
1011,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,233,262
1012,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,262,291
1014,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,320,349
1015,1,concertoforviolinandorchestrano1k207allegromoderato,shlomomintz,cd1mozarttheviolinconcertos,349,378
1022,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,146,175
1024,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,204,233
1025,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,233,262
1027,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,291,320
1028,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,320,349
1030,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,378,407
1031,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,407,436
1033,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,465,494
1035,1,concertoforviolinandorchestrano4k218allegro,shlomomintz,cd2mozarttheviolinconcertos,523,552
1037,1,concertoinaminorforfourharpsichordsbwv1065iallegro,americanbachsoloists,jsbachtranscriptionsofitalianmusic,0,29
1038,1,concertoinaminorforfourharpsichordsbwv1065iallegro,americanbachsoloists,jsbachtranscriptionsofitalianmusic,30,59
1039,1,concertoinaminorforfourharpsichordsbwv1065iallegro,americanbachsoloists,jsbachtranscriptionsofitalianmusic,59,88
1040,1,concertoinaminorforfourharpsichordsbwv1065iallegro,americanbachsoloists,jsbachtranscriptionsofitalianmusic,88,117
1044,1,concertoinaminorforfourharpsichordsbwv1065iallegro,americanbachsoloists,jsbachtranscriptionsofitalianmusic,204,233
1045,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,0,29
1048,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,88,117
1050,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,146,175
1051,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,175,204
1052,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,204,233
1054,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,262,291
1055,1,concertoinfrv292allegroadagioallegroadagio,laserenissima,vivaldimusicforthechapelofthepieta,291,320
1058,1,concertono4infmajorhwv292allegro,sonnerie,handelsixorganconcertosop4,59,88
1060,1,concertono4infmajorhwv292allegro,sonnerie,handelsixorganconcertosop4,117,146
1061,1,concertono4infmajorhwv292allegro,sonnerie,handelsixorganconcertosop4,146,175
1063,1,concertono4infmajorhwv292allegro,sonnerie,handelsixorganconcertosop4,204,233
1064,1,concertono1indmajorrv269springallegro,americanbaroque,thefourseasonsbyvivaldi,0,29
1066,1,concertono1indmajorrv269springallegro,americanbaroque,thefourseasonsbyvivaldi,59,88
1067,1,concertono1indmajorrv269springallegro,americanbaroque,thefourseasonsbyvivaldi,88,117
1070,1,concertono1indmajorrv269springallegro,americanbaroque,thefourseasonsbyvivaldi,175,204
1071,1,confitebormonteverdi,altristromenti,uccellini,0,29
1074,1,confitebormonteverdi,altristromenti,uccellini,88,117
1075,1,confitebormonteverdi,altristromenti,uccellini,117,146
1078,1,confitebormonteverdi,altristromenti,uccellini,204,233
1080,1,confitebormonteverdi,altristromenti,uccellini,262,291
1082,1,crazy,bethquist,lucidity,0,29
1083,1,crazy,bethquist,lucidity,30,59
1086,1,crazy,bethquist,lucidity,117,146
1088,1,crazy,bethquist,lucidity,175,204
1089,1,crazy,bethquist,lucidity,204,233
1090,1,crazy,bethquist,lucidity,233,262
1091,1,credoinunumdeum,americanbachsoloists,jsbachmassinbminorcd2,0,29
1092,1,credoinunumdeum,americanbachsoloists,jsbachmassinbminorcd2,30,59
1095,1,cupidandvenusanon,emmacurtisandthefrolick,emmacurtiscalliopecd1,0,29
1097,1,cupidandvenusanon,emmacurtisandthefrolick,emmacurtiscalliopecd1,59,88
1098,1,cupidandvenusanon,emmacurtisandthefrolick,emmacurtiscalliopecd1,88,117
1099,1,cupidandvenusanon,emmacurtisandthefrolick,emmacurtiscalliopecd1,117,146
1100,1,curseofthephoenix,skitzo,heavyshit,0,29
1102,1,curseofthephoenix,skitzo,heavyshit,59,88
1103,1,curseofthephoenix,skitzo,heavyshit,88,117
1104,1,curseofthephoenix,skitzo,heavyshit,117,146
1108,1,curseofthephoenix,skitzo,heavyshit,233,262
1110,1,cyclops,ambientteknology,theallseeingeyeproject,0,29
1112,1,cyclops,ambientteknology,theallseeingeyeproject,59,88
1113,1,cyclops,ambientteknology,theallseeingeyeproject,88,117
1114,1,cyclops,ambientteknology,theallseeingeyeproject,117,146
1116,1,cyclops,ambientteknology,theallseeingeyeproject,175,204
1119,1,cyclops,ambientteknology,theallseeingeyeproject,262,291
1121,1,cyclops,ambientteknology,theallseeingeyeproject,320,349
1123,1,cyclops,ambientteknology,theallseeingeyeproject,378,407
1124,1,cyclops,ambientteknology,theallseeingeyeproject,407,436
1128,1,cyclops,ambientteknology,theallseeingeyeproject,523,552
1129,1,cyclops,ambientteknology,theallseeingeyeproject,552,581
1131,1,damornonjauzi,timrayborn,chordae,0,29
1133,1,damornonjauzi,timrayborn,chordae,59,88
1135,1,damornonjauzi,timrayborn,chordae,117,146
1136,1,damornonjauzi,timrayborn,chordae,146,175
1137,1,damornonjauzi,timrayborn,chordae,175,204
1138,1,damornonjauzi,timrayborn,chordae,204,233
1141,1,damornonjauzi,timrayborn,chordae,291,320
1142,1,damornonjauzi,timrayborn,chordae,320,349
1143,1,damornonjauzi,timrayborn,chordae,349,378
1145,1,damornonjauzi,timrayborn,chordae,407,436
1146,1,damornonjauzi,timrayborn,chordae,436,465
1150,1,damornonjauzi,timrayborn,chordae,552,581
1151,1,damornonjauzi,timrayborn,chordae,581,610
1152,1,damornonjauzi,timrayborn,chordae,610,639
1153,1,damornonjauzi,timrayborn,chordae,639,668
1154,1,damornonjauzi,timrayborn,chordae,668,697
1155,1,damornonjauzi,timrayborn,chordae,697,726
1156,1,damornonjauzi,timrayborn,chordae,726,755
1158,1,damornonjauzi,timrayborn,chordae,784,813
1160,1,danseaveclevent,hoxman,synthesisoffive,0,29
1161,1,danseaveclevent,hoxman,synthesisoffive,30,59
1163,1,danseaveclevent,hoxman,synthesisoffive,88,117
1166,1,danseaveclevent,hoxman,synthesisoffive,175,204
1167,1,danseaveclevent,hoxman,synthesisoffive,204,233
1172,1,dansereal,dufaycollective,alestampida,88,117
1176,1,darbanjoothnaboleythemirrorneverlies,solace,satya,59,88
1180,1,darbanjoothnaboleythemirrorneverlies,solace,satya,175,204
1183,1,darbanjoothnaboleythemirrorneverlies,solace,satya,262,291
1185,1,dawnofthegodspart1,paulavgerinos,mayathegreatkatun,30,59
1188,1,dawnofthegodspart1,paulavgerinos,mayathegreatkatun,117,146
1190,1,dawnofthegodspart1,paulavgerinos,mayathegreatkatun,175,204
1191,1,dawnofthegodspart1,paulavgerinos,mayathegreatkatun,204,233
1192,1,dawnofthegodspart1,paulavgerinos,mayathegreatkatun,233,262
1194,1,dawnofthegodspart1,paulavgerinos,mayathegreatkatun,291,320
1198,1,deepstep,abastructure,epic,59,88
1200,1,deepstep,abastructure,epic,117,146
1201,1,deepstep,abastructure,epic,146,175
1202,1,deepstep,abastructure,epic,175,204
1206,1,deepstep,abastructure,epic,291,320
1207,1,deepstep,abastructure,epic,320,349
1209,1,deepstep,abastructure,epic,378,407
1211,1,deepstep,abastructure,epic,436,465
1212,1,deepstep,abastructure,epic,465,494
1213,1,deepstep,abastructure,epic,494,523
1215,1,delirious,humanresponse,delirious,30,59
1216,1,delirious,humanresponse,delirious,59,88
1218,1,delirious,humanresponse,delirious,117,146
1219,1,delirious,humanresponse,delirious,146,175
1222,1,delirious,humanresponse,delirious,233,262
1223,1,delirious,humanresponse,delirious,262,291
1224,1,delirious,humanresponse,delirious,291,320
1225,1,destinytrip,fallingyou,human,0,29
1226,1,destinytrip,fallingyou,human,30,59
1228,1,destinytrip,fallingyou,human,88,117
1230,1,destinytrip,fallingyou,human,146,175
1231,1,destinytrip,fallingyou,human,175,204
1232,1,destinytrip,fallingyou,human,204,233
1235,1,destinytrip,fallingyou,human,291,320
1236,1,destinytrip,fallingyou,human,320,349
1237,1,destinytrip,fallingyou,human,349,378
1239,1,dezert,strojovna07,dirnix,30,59
1241,1,dezert,strojovna07,dirnix,88,117
1242,1,dezert,strojovna07,dirnix,117,146
1243,1,dezert,strojovna07,dirnix,146,175
1247,1,didthathurt,skitzo,hellavatormusick,88,117
1248,1,didthathurt,skitzo,hellavatormusick,117,146
1249,1,didthathurt,skitzo,hellavatormusick,146,175
1251,1,didthathurt,skitzo,hellavatormusick,204,233
1255,1,doyouthinkheknows,williambrooks,fowlmouth,59,88
1257,1,doyouthinkheknows,williambrooks,fowlmouth,117,146
1261,1,doyouthinkheknows,williambrooks,fowlmouth,233,262
1264,1,dontrainonmyparade,barbaraleoni,humanneeds,59,88
1268,1,dontrainonmyparade,barbaraleoni,humanneeds,175,204
1269,1,doubletrust,version,versions,0,29
1271,1,doubletrust,version,versions,59,88
1273,1,doubletrust,version,versions,117,146
1275,1,doubletrust,version,versions,175,204
1276,1,doubletrust,version,versions,204,233
1277,1,doubletrust,version,versions,233,262
1279,1,doubletrust,version,versions,291,320
1280,1,doubletrust,version,versions,320,349
1282,1,downlow,mrepic,sideways,0,29
1283,1,downlow,mrepic,sideways,30,59
1286,1,downlow,mrepic,sideways,117,146
1287,1,downlow,mrepic,sideways,146,175
1288,1,downlow,mrepic,sideways,175,204
1289,1,downlow,mrepic,sideways,204,233
1290,1,downlow,mrepic,sideways,233,262
1292,1,downlow,mrepic,sideways,291,320
1293,1,dreiromanzenop94nichtschnell,gonzaloxruiz,schumannromances,0,29
1294,1,dreiromanzenop94nichtschnell,gonzaloxruiz,schumannromances,30,59
